independent,dependent,test,statistic,pvalue,notes
Internet Usage Total Score (Weighted),Perceived Social Support TOTAL - Rank,,,,Test not run: unsupported type combination.
Internet Usage Total Score (Weighted),Power Self Concept - Real Self Concept Score,spearman,-0.19010949996114473,0.22205955420829052,
Internet Usage Total Score (Weighted),Power Self Concept - Ideal Self Concept score,spearman,-0.014526715931591022,0.9263358568682732,
Internet Usage Total Score (Weighted),Power Self Concept – Social Self Concept Score,spearman,-0.22565635272470386,0.14567856715483896,
Internet Usage Total Score (Weighted),Social Self Concept - Real Self Concept Score,spearman,-0.3347920997533109,0.02820325790232008,
Internet Usage Total Score (Weighted),Social Self Concept – Social Self Concept Score,spearman,-0.2985350272363038,0.051830604523028824,
Internet Usage Total Score (Weighted),Ability Self Concept - Real Self Concept Score,spearman,-0.19708289944954868,0.2052467854946027,
Internet Usage Total Score (Weighted),Ability Self Concept - Ideal Self Concept Score,spearman,-0.0740780580169423,0.6368569319229838,
Internet Usage Total Score (Weighted),Ability Self Concept – Social Self Concept Score,spearman,-0.1923479864037935,0.21656228408639502,
Internet Usage Total Score (Weighted),Physical Self Concept - Real Self Concept Score,spearman,-0.24377935010448742,0.11517930931579623,
Internet Usage Total Score (Weighted),Physical Self Concept – Ideal Self Concept Score,spearman,-0.0693020398745336,0.6587900296648111,
Internet Usage Total Score (Weighted),Physical Self Concept – Social Self Concept Score,spearman,-0.05022237974014052,0.7490989635051797,
Internet Usage Total Score (Weighted),Psychological Self Concept - Real Self Concept Score,spearman,-0.2977582739090713,0.0524726799793401,
Internet Usage Total Score (Weighted),Psychological Self Concept – Ideal Self Concept Score,spearman,-0.0688665532938878,0.660804420623714,
Internet Usage Total Score (Weighted),Psychological Self Concept – Social Self Concept Score,spearman,-0.29668325329620215,0.05337185260789967,
Internet Usage Total Score (Weighted),Real Self Concept Total Score,spearman,-0.3014997649900059,0.049437847827453,
Internet Usage Total Score (Weighted),Ideal Self Concept Total Score,spearman,-0.0924477744324903,0.5554440923353332,
Internet Usage Total Score (Weighted),Social Self Concept Total Score,spearman,-0.2616727175101224,0.09007230497716608,
Internet Usage Total Score (Weighted),Ideal Self Concept Total Category,,,,Test not run: unsupported type combination.
Internet Usage Total Score (Weighted),Perceived Social Stress Score,spearman,0.3926475438475684,0.009203121895303482,
Internet Usage Total Score (Weighted),Perceived Social Stress Category,,,,Test not run: unsupported type combination.
Functional Impairment  - Category,Emotional Support - Raw Score,anova,0.8585072613938557,0.4706976640000383,
Functional Impairment  - Category,Informational Support - Raw Score,anova,1.8914624361282568,0.1469939239404799,
Functional Impairment  - Category,Instrumental Support - Raw Score,anova,0.2800469475536234,0.8394583266633103,
Functional Impairment  - Category,Emotional Support - T Score,anova,0.7982183515669544,0.5023780215040944,
Functional Impairment  - Category,Informational Support - T Score,anova,2.9877827360276403,0.04265067987209111,
Functional Impairment  - Category,Instrumental Support - T Score,anova,0.2504286290815191,0.860538142079904,
Functional Impairment  - Category,Perceived Social Support Total T Score,anova,1.7347841896220209,0.17575538356900877,
Functional Impairment  - Category,Emotional Support - Rank,chi2,24.384583333333335,0.018023996138110215,
Functional Impairment  - Category,Informational Support - Rank,chi2,11.452589285714286,0.24595653862746103,
Functional Impairment  - Category,Instrumental Support - Rank,chi2,8.980729166666668,0.7045755357452975,
Functional Impairment  - Category,Perceived Social Support TOTAL - Rank,chi2,14.342291666666666,0.27938628074817584,
Functional Impairment  - Category,Power Self Concept - Real Self Concept Score,anova,0.30250658988667634,0.823380898989694,
Functional Impairment  - Category,Power Self Concept - Ideal Self Concept score,anova,0.22250036625836822,0.8801811652051068,
Functional Impairment  - Category,Power Self Concept – Social Self Concept Score,anova,0.18796133586892533,0.9039572877430363,
Functional Impairment  - Category,Social Self Concept - Real Self Concept Score,anova,0.2789989375516468,0.8402071100227909,
Functional Impairment  - Category,Social Self Concept – Social Self Concept Score,anova,0.02479332359969446,0.9946320404672817,
Functional Impairment  - Category,Ability Self Concept - Real Self Concept Score,anova,0.2112428964730609,0.8880052080445519,
Functional Impairment  - Category,Ability Self Concept - Ideal Self Concept Score,anova,0.061319744504917215,0.9798399938220456,
Functional Impairment  - Category,Ability Self Concept – Social Self Concept Score,anova,0.07886116531205896,0.9710849016255243,
Functional Impairment  - Category,Physical Self Concept - Real Self Concept Score,anova,0.3955722829521373,0.7568894747031133,
Functional Impairment  - Category,Physical Self Concept – Ideal Self Concept Score,anova,0.3476162281723128,0.7910481610460853,
Functional Impairment  - Category,Physical Self Concept – Social Self Concept Score,anova,0.0340432786279835,0.9914397199306594,
Functional Impairment  - Category,Psychological Self Concept - Real Self Concept Score,anova,0.32152321984730553,0.8097450310922373,
Functional Impairment  - Category,Psychological Self Concept – Ideal Self Concept Score,anova,0.04614779487683761,0.9866457042966756,
Functional Impairment  - Category,Psychological Self Concept – Social Self Concept Score,anova,0.03428072685856426,0.991351977628381,
Functional Impairment  - Category,Real Self Concept Total Score,anova,0.27836575234203326,0.8406594291196007,
Functional Impairment  - Category,Ideal Self Concept Total Score,anova,0.09516501247779381,0.9622579598519269,
Functional Impairment  - Category,Social Self Concept Total Score,anova,0.023870027315938003,0.9949245697203649,
Functional Impairment  - Category,Ideal Self Concept Total Category,chi2,13.277116935483871,0.03884039834531372,
Functional Impairment  - Category,Perceived Social Stress Score,anova,0.9131751450870611,0.44346888209849367,
Functional Impairment  - Category,Perceived Social Stress Category,chi2,1.1085937499999998,0.7749999337216861,
Withdrawl – Category,Emotional Support - Raw Score,anova,4.72458803877287,0.014388603033732197,
Withdrawl – Category,Informational Support - Raw Score,anova,1.6759731998418832,0.19999899148400305,
Withdrawl – Category,Instrumental Support - Raw Score,anova,1.600098683240207,0.21452860435158969,
Withdrawl – Category,Emotional Support - T Score,anova,6.261861407242779,0.004306156521182262,
Withdrawl – Category,Informational Support - T Score,anova,1.9529389185208081,0.1551481254750629,
Withdrawl – Category,Instrumental Support - T Score,anova,1.4550002520850664,0.2454875286634364,
Withdrawl – Category,Perceived Social Support Total T Score,anova,6.926328948078901,0.0026125040447289036,
Withdrawl – Category,Emotional Support - Rank,chi2,17.15904761904762,0.02849488769610385,
Withdrawl – Category,Informational Support - Rank,chi2,7.441632653061225,0.2819271430173297,
Withdrawl – Category,Instrumental Support - Rank,chi2,9.72016806722689,0.2852183365920328,
Withdrawl – Category,Perceived Social Support TOTAL - Rank,chi2,19.820952380952377,0.01103509334242924,
Withdrawl – Category,Power Self Concept - Real Self Concept Score,anova,0.2689135818862579,0.7655798467672909,
Withdrawl – Category,Power Self Concept - Ideal Self Concept score,anova,0.42917540285267675,0.6540081618149952,
Withdrawl – Category,Power Self Concept – Social Self Concept Score,anova,0.06267762865681328,0.9393382685605367,
Withdrawl – Category,Social Self Concept - Real Self Concept Score,anova,0.5903827166102811,0.5588709471555005,
Withdrawl – Category,Social Self Concept – Social Self Concept Score,anova,0.005728363679489101,0.9942888276245144,
Withdrawl – Category,Ability Self Concept - Real Self Concept Score,anova,0.4735116111659157,0.6262577751878022,
Withdrawl – Category,Ability Self Concept - Ideal Self Concept Score,anova,0.6357901584339773,0.5347833211768231,
Withdrawl – Category,Ability Self Concept – Social Self Concept Score,anova,0.24735107384434615,0.7820520305054424,
Withdrawl – Category,Physical Self Concept - Real Self Concept Score,anova,0.2333476571516736,0.7929486008736519,
Withdrawl – Category,Physical Self Concept – Ideal Self Concept Score,anova,0.1453871414178873,0.8651423207386054,
Withdrawl – Category,Physical Self Concept – Social Self Concept Score,anova,0.1615529932903394,0.8513737977135498,
Withdrawl – Category,Psychological Self Concept - Real Self Concept Score,anova,0.5503059278487048,0.5810775318271897,
Withdrawl – Category,Psychological Self Concept – Ideal Self Concept Score,anova,0.2929086821278478,0.7476767781019842,
Withdrawl – Category,Psychological Self Concept – Social Self Concept Score,anova,0.0318442502755336,0.9686819695642213,
Withdrawl – Category,Real Self Concept Total Score,anova,0.40425691147188764,0.6701688702787099,
Withdrawl – Category,Ideal Self Concept Total Score,anova,0.3294011736195056,0.7212871411770323,
Withdrawl – Category,Social Self Concept Total Score,anova,0.007940551895539077,0.992092454436294,
Withdrawl – Category,Ideal Self Concept Total Category,chi2,5.944700460829493,0.20331631447451975,
Withdrawl – Category,Perceived Social Stress Score,anova,0.8767189366617296,0.4239894266188097,
Withdrawl – Category,Perceived Social Stress Category,chi2,0.7371428571428572,0.6917217991335399,
Occupational & Relationship Consequences – Category,Emotional Support - Raw Score,anova,2.5521613039638367,0.09053917442693944,
Occupational & Relationship Consequences – Category,Informational Support - Raw Score,anova,2.709076675322192,0.07881527221725879,
Occupational & Relationship Consequences – Category,Instrumental Support - Raw Score,anova,1.1519359751132068,0.32628525518605667,
Occupational & Relationship Consequences – Category,Emotional Support - T Score,anova,2.72975310729035,0.07739368850970185,
Occupational & Relationship Consequences – Category,Informational Support - T Score,anova,3.789344238558117,0.03111361681379348,
Occupational & Relationship Consequences – Category,Instrumental Support - T Score,anova,0.9988455567303763,0.3773041007547908,
Occupational & Relationship Consequences – Category,Perceived Social Support Total T Score,anova,5.185165811067664,0.009947263538411386,
Occupational & Relationship Consequences – Category,Emotional Support - Rank,chi2,18.805122549019604,0.015937322045861485,
Occupational & Relationship Consequences – Category,Informational Support - Rank,chi2,9.071554621848739,0.1695937018579023,
Occupational & Relationship Consequences – Category,Instrumental Support - Rank,chi2,11.572368800461362,0.1713276028229266,
Occupational & Relationship Consequences – Category,Perceived Social Support TOTAL - Rank,chi2,14.461911764705881,0.07049233085289706,
Occupational & Relationship Consequences – Category,Power Self Concept - Real Self Concept Score,anova,1.5843536726056757,0.2176802071390308,
Occupational & Relationship Consequences – Category,Power Self Concept - Ideal Self Concept score,anova,0.5189036868504608,0.599124189031309,
Occupational & Relationship Consequences – Category,Power Self Concept – Social Self Concept Score,anova,0.7758528759704423,0.4671137911803728,
Occupational & Relationship Consequences – Category,Social Self Concept - Real Self Concept Score,anova,0.9312738237640859,0.4024266463045295,
Occupational & Relationship Consequences – Category,Social Self Concept – Social Self Concept Score,anova,0.1393324955216278,0.8703590952635696,
Occupational & Relationship Consequences – Category,Ability Self Concept - Real Self Concept Score,anova,0.6632253811198351,0.5207600484973705,
Occupational & Relationship Consequences – Category,Ability Self Concept - Ideal Self Concept Score,anova,0.4804871506933819,0.622005552280159,
Occupational & Relationship Consequences – Category,Ability Self Concept – Social Self Concept Score,anova,0.2345481808815789,0.7920082119542127,
Occupational & Relationship Consequences – Category,Physical Self Concept - Real Self Concept Score,anova,1.3590134698900445,0.2685196798746591,
Occupational & Relationship Consequences – Category,Physical Self Concept – Ideal Self Concept Score,anova,0.7197340096601628,0.4930788751049725,
Occupational & Relationship Consequences – Category,Physical Self Concept – Social Self Concept Score,anova,0.15985058376254593,0.8528128462756763,
Occupational & Relationship Consequences – Category,Psychological Self Concept - Real Self Concept Score,anova,1.3348948176426048,0.27465644294545144,
Occupational & Relationship Consequences – Category,Psychological Self Concept – Ideal Self Concept Score,anova,0.4038348702803274,0.6704461656554024,
Occupational & Relationship Consequences – Category,Psychological Self Concept – Social Self Concept Score,anova,0.6450285627064711,0.530017430097574,
Occupational & Relationship Consequences – Category,Real Self Concept Total Score,anova,1.2469882219646449,0.29829939345208245,
Occupational & Relationship Consequences – Category,Ideal Self Concept Total Score,anova,0.43247161667893474,0.6519012702360732,
Occupational & Relationship Consequences – Category,Social Self Concept Total Score,anova,0.3968607378812409,0.6750458927695361,
Occupational & Relationship Consequences – Category,Ideal Self Concept Total Category,chi2,17.901197817836813,0.001290189505759559,
Occupational & Relationship Consequences – Category,Perceived Social Stress Score,anova,1.4865696034903757,0.23837363633631645,
Occupational & Relationship Consequences – Category,Perceived Social Stress Category,chi2,0.8536764705882351,0.6525691063397604,
Compulsive Behaviour – Category,Emotional Support - Raw Score,anova,1.5172266076383583,0.22520011675162876,
Compulsive Behaviour – Category,Informational Support - Raw Score,anova,0.4508009534301008,0.7181693576345831,
Compulsive Behaviour – Category,Instrumental Support - Raw Score,anova,1.6133085277106776,0.20186257686312126,
Compulsive Behaviour – Category,Emotional Support - T Score,anova,0.8847407667025151,0.45745529457034484,
Compulsive Behaviour – Category,Informational Support - T Score,anova,0.2372850140225512,0.8698185512854427,
Compulsive Behaviour – Category,Instrumental Support - T Score,anova,1.1679680332812674,0.3342889411820389,
Compulsive Behaviour – Category,Perceived Social Support Total T Score,anova,0.8939108408614688,0.4529031767388013,
Compulsive Behaviour – Category,Emotional Support - Rank,chi2,17.66583333333333,0.12622009562334746,
Compulsive Behaviour – Category,Informational Support - Rank,chi2,10.217619047619046,0.33315680975898626,
Compulsive Behaviour – Category,Instrumental Support - Rank,chi2,9.260457516339871,0.6805375965917793,
Compulsive Behaviour – Category,Perceived Social Support TOTAL - Rank,chi2,12.780555555555557,0.3851906351834132,
Compulsive Behaviour – Category,Power Self Concept - Real Self Concept Score,anova,0.6197926777186784,0.6064062549547993,
Compulsive Behaviour – Category,Power Self Concept - Ideal Self Concept score,anova,0.8169675095519378,0.4923384392230228,
Compulsive Behaviour – Category,Power Self Concept – Social Self Concept Score,anova,0.9392031027900992,0.4309970104460993,
Compulsive Behaviour – Category,Social Self Concept - Real Self Concept Score,anova,1.2150077487663227,0.3170872116354125,
Compulsive Behaviour – Category,Social Self Concept – Social Self Concept Score,anova,1.0645043612415903,0.37524656045815624,
Compulsive Behaviour – Category,Ability Self Concept - Real Self Concept Score,anova,0.6471076093717603,0.5894963375449124,
Compulsive Behaviour – Category,Ability Self Concept - Ideal Self Concept Score,anova,0.9074286149569225,0.44626493318793126,
Compulsive Behaviour – Category,Ability Self Concept – Social Self Concept Score,anova,0.32073877898758063,0.8103075696352156,
Compulsive Behaviour – Category,Physical Self Concept - Real Self Concept Score,anova,0.6794517512344265,0.5699260966425621,
Compulsive Behaviour – Category,Physical Self Concept – Ideal Self Concept Score,anova,1.0053899269156499,0.40067867208539654,
Compulsive Behaviour – Category,Physical Self Concept – Social Self Concept Score,anova,0.4465080631146483,0.7211483103527888,
Compulsive Behaviour – Category,Psychological Self Concept - Real Self Concept Score,anova,0.9633176666933212,0.4197207187898774,
Compulsive Behaviour – Category,Psychological Self Concept – Ideal Self Concept Score,anova,0.8175736641772829,0.49201669338194465,
Compulsive Behaviour – Category,Psychological Self Concept – Social Self Concept Score,anova,0.7222860295912812,0.5447779597547775,
Compulsive Behaviour – Category,Real Self Concept Total Score,anova,0.7647364182278985,0.5207295820216908,
Compulsive Behaviour – Category,Ideal Self Concept Total Score,anova,0.8100415407085031,0.49602730971149334,
Compulsive Behaviour – Category,Social Self Concept Total Score,anova,0.6667421258492682,0.5775570683781843,
Compulsive Behaviour – Category,Ideal Self Concept Total Category,chi2,20.927822580645163,0.0018902045077564972,
Compulsive Behaviour – Category,Perceived Social Stress Score,anova,0.46910186785899743,0.7055360444421732,
Compulsive Behaviour – Category,Perceived Social Stress Category,chi2,0.3702777777777778,0.9463115973080725,
Obsession with Internet – Category,Emotional Support - Raw Score,anova,2.8973348653545936,0.04716773061658144,
Obsession with Internet – Category,Informational Support - Raw Score,anova,1.7527729158866596,0.17218608751963574,
Obsession with Internet – Category,Instrumental Support - Raw Score,anova,1.6842220700931163,0.1861875003199261,
Obsession with Internet – Category,Emotional Support - T Score,anova,3.238863117730891,0.03230703738215413,
Obsession with Internet – Category,Informational Support - T Score,anova,2.465431397973304,0.076587312068061,
Obsession with Internet – Category,Instrumental Support - T Score,anova,2.6316096250476932,0.06350957974933638,
Obsession with Internet – Category,Perceived Social Support Total T Score,anova,6.750785566391157,0.0008906833220241554,
Obsession with Internet – Category,Emotional Support - Rank,chi2,22.43689236111111,0.03290522049607788,
Obsession with Internet – Category,Informational Support - Rank,chi2,12.010565476190475,0.21271432937883916,
Obsession with Internet – Category,Instrumental Support - Rank,chi2,25.221660539215687,0.013806723120045798,
Obsession with Internet – Category,Perceived Social Support TOTAL - Rank,chi2,17.49861111111111,0.13178407984653012,
Obsession with Internet – Category,Power Self Concept - Real Self Concept Score,anova,0.33114989093715114,0.8028428062821064,
Obsession with Internet – Category,Power Self Concept - Ideal Self Concept score,anova,0.4630977426508216,0.7096686467902373,
Obsession with Internet – Category,Power Self Concept – Social Self Concept Score,anova,0.10349821104941982,0.9575298348623993,
Obsession with Internet – Category,Social Self Concept - Real Self Concept Score,anova,0.42916985757740794,0.7332360410403118,
Obsession with Internet – Category,Social Self Concept – Social Self Concept Score,anova,0.01706369308104154,0.9969121655423939,
Obsession with Internet – Category,Ability Self Concept - Real Self Concept Score,anova,0.028391977731782172,0.9934446569081884,
Obsession with Internet – Category,Ability Self Concept - Ideal Self Concept Score,anova,0.2239405899014831,0.8791757888441877,
Obsession with Internet – Category,Ability Self Concept – Social Self Concept Score,anova,0.06291045629254399,0.9790822602488337,
Obsession with Internet – Category,Physical Self Concept - Real Self Concept Score,anova,0.49212303075768954,0.6898063718694671,
Obsession with Internet – Category,Physical Self Concept – Ideal Self Concept Score,anova,0.20064252091428098,0.895310350176974,
Obsession with Internet – Category,Physical Self Concept – Social Self Concept Score,anova,0.1585698006571518,0.9235185727986763,
Obsession with Internet – Category,Psychological Self Concept - Real Self Concept Score,anova,0.1850578427767801,0.9059213557856288,
Obsession with Internet – Category,Psychological Self Concept – Ideal Self Concept Score,anova,0.3249132783181073,0.8073140797522166,
Obsession with Internet – Category,Psychological Self Concept – Social Self Concept Score,anova,0.11724701820585184,0.9494522167438791,
Obsession with Internet – Category,Real Self Concept Total Score,anova,0.21725826674065968,0.8838323128628168,
Obsession with Internet – Category,Ideal Self Concept Total Score,anova,0.23736147527097026,0.8697647339783608,
Obsession with Internet – Category,Social Self Concept Total Score,anova,0.021894588384355016,0.9955329003341216,
Obsession with Internet – Category,Ideal Self Concept Total Category,chi2,12.651839717741936,0.04891024689314061,
Obsession with Internet – Category,Perceived Social Stress Score,anova,1.9163811924196434,0.14287610299559875,
Obsession with Internet – Category,Perceived Social Stress Category,chi2,1.10859375,0.7749999337216861,
Internet as a Source of Recreation – Category,Emotional Support - Raw Score,anova,2.1416101794438074,0.1105511164338491,
Internet as a Source of Recreation – Category,Informational Support - Raw Score,anova,0.5198581429248269,0.6711151012361409,
Internet as a Source of Recreation – Category,Instrumental Support - Raw Score,anova,1.287216747883151,0.29230625950975203,
Internet as a Source of Recreation – Category,Emotional Support - T Score,anova,3.3702693033732682,0.027964866284655065,
Internet as a Source of Recreation – Category,Informational Support - T Score,anova,0.8092818564772926,0.4964333369561431,
Internet as a Source of Recreation – Category,Instrumental Support - T Score,anova,1.1139585742072329,0.35511964594357465,
Internet as a Source of Recreation – Category,Perceived Social Support Total T Score,anova,3.3438270815286724,0.02878730578206471,
Internet as a Source of Recreation – Category,Emotional Support - Rank,chi2,22.125432027649765,0.0361378316174999,
Internet as a Source of Recreation – Category,Informational Support - Rank,chi2,7.798173140223832,0.5546066569953199,
Internet as a Source of Recreation – Category,Instrumental Support - Rank,chi2,23.05404863558326,0.02727057520011637,
Internet as a Source of Recreation – Category,Perceived Social Support TOTAL - Rank,chi2,21.846223758320527,0.039279855793398585,
Internet as a Source of Recreation – Category,Power Self Concept - Real Self Concept Score,anova,0.28802306005208944,0.8337546604612657,
Internet as a Source of Recreation – Category,Power Self Concept - Ideal Self Concept score,anova,0.43030809176988927,0.7324398284618026,
Internet as a Source of Recreation – Category,Power Self Concept – Social Self Concept Score,anova,0.728211576102537,0.5413686913647915,
Internet as a Source of Recreation – Category,Social Self Concept - Real Self Concept Score,anova,0.4612087874443728,0.7109712840501968,
Internet as a Source of Recreation – Category,Social Self Concept – Social Self Concept Score,anova,0.7738967541193578,0.5156547929279465,
Internet as a Source of Recreation – Category,Ability Self Concept - Real Self Concept Score,anova,0.6611450993722088,0.5809419192670408,
Internet as a Source of Recreation – Category,Ability Self Concept - Ideal Self Concept Score,anova,0.7762056932275955,0.5143820692843585,
Internet as a Source of Recreation – Category,Ability Self Concept – Social Self Concept Score,anova,0.8036003378489759,0.4994787648027055,
Internet as a Source of Recreation – Category,Physical Self Concept - Real Self Concept Score,anova,0.516940514392435,0.6730673960403089,
Internet as a Source of Recreation – Category,Physical Self Concept – Ideal Self Concept Score,anova,0.34212231997788195,0.7949811227935895,
Internet as a Source of Recreation – Category,Physical Self Concept – Social Self Concept Score,anova,1.2364628965081543,0.30952267470257616,
Internet as a Source of Recreation – Category,Psychological Self Concept - Real Self Concept Score,anova,0.4591241060015558,0.7124102551608069,
Internet as a Source of Recreation – Category,Psychological Self Concept – Ideal Self Concept Score,anova,0.6268687761235415,0.6019924070682985,
Internet as a Source of Recreation – Category,Psychological Self Concept – Social Self Concept Score,anova,0.32122059691659144,0.8099620471452988,
Internet as a Source of Recreation – Category,Real Self Concept Total Score,anova,0.4396459966141364,0.7259217814260197,
Internet as a Source of Recreation – Category,Ideal Self Concept Total Score,anova,0.5555640121011088,0.6475021771665972,
Internet as a Source of Recreation – Category,Social Self Concept Total Score,anova,0.612046039583554,0.6112647546703722,
Internet as a Source of Recreation – Category,Ideal Self Concept Total Category,chi2,9.99732421584659,0.12476474779362333,
Internet as a Source of Recreation – Category,Perceived Social Stress Score,anova,0.8139285885955582,0.493954163400413,
Internet as a Source of Recreation – Category,Perceived Social Stress Category,chi2,1.2483870967741937,0.7414239895054593,
Internet Usage Total Categoty,Emotional Support - Raw Score,anova,1.935083251159963,0.15769363799460093,
Internet Usage Total Categoty,Informational Support - Raw Score,anova,2.615492503932829,0.08560101504719485,
Internet Usage Total Categoty,Instrumental Support - Raw Score,anova,0.5270762845403245,0.5943715146847555,
Internet Usage Total Categoty,Emotional Support - T Score,anova,2.2866327684536016,0.11473892427253787,
Internet Usage Total Categoty,Informational Support - T Score,anova,5.063600110741232,0.010957988943586409,
Internet Usage Total Categoty,Instrumental Support - T Score,anova,0.4778347951398902,0.6236188199735975,
Internet Usage Total Categoty,Perceived Social Support Total T Score,anova,5.581144908974485,0.0072811563406789655,
Internet Usage Total Categoty,Emotional Support - Rank,chi2,11.063541666666666,0.19812477144599444,
Internet Usage Total Categoty,Informational Support - Rank,chi2,9.46,0.14931255601998514,
Internet Usage Total Categoty,Instrumental Support - Rank,chi2,6.702941176470588,0.5689956686983678,
Internet Usage Total Categoty,Perceived Social Support TOTAL - Rank,chi2,10.75,0.21627083917441858,
Internet Usage Total Categoty,Power Self Concept - Real Self Concept Score,anova,0.09819024469008977,0.9066942395120291,
Internet Usage Total Categoty,Power Self Concept - Ideal Self Concept score,anova,0.034339750409481756,0.9662716205019083,
Internet Usage Total Categoty,Power Self Concept – Social Self Concept Score,anova,0.13212291952436095,0.8766140875950245,
Internet Usage Total Categoty,Social Self Concept - Real Self Concept Score,anova,0.07107815513354514,0.9315064627326561,
Internet Usage Total Categoty,Social Self Concept – Social Self Concept Score,anova,0.09338194821496451,0.9110435122127671,
Internet Usage Total Categoty,Ability Self Concept - Real Self Concept Score,anova,0.39531019416911656,0.6760730352371773,
Internet Usage Total Categoty,Ability Self Concept - Ideal Self Concept Score,anova,0.04556376848949456,0.9555081882346135,
Internet Usage Total Categoty,Ability Self Concept – Social Self Concept Score,anova,0.1351797178277876,0.8739562803524449,
Internet Usage Total Categoty,Physical Self Concept - Real Self Concept Score,anova,0.13833030000433022,0.8712257832953082,
Internet Usage Total Categoty,Physical Self Concept – Ideal Self Concept Score,anova,0.056631141680002724,0.9450181781319819,
Internet Usage Total Categoty,Physical Self Concept – Social Self Concept Score,anova,0.31107694030360383,0.7344138982922614,
Internet Usage Total Categoty,Psychological Self Concept - Real Self Concept Score,anova,0.46526465335131145,0.631324449145082,
Internet Usage Total Categoty,Psychological Self Concept – Ideal Self Concept Score,anova,0.044837766750139514,0.9562005753266881,
Internet Usage Total Categoty,Psychological Self Concept – Social Self Concept Score,anova,0.051702375902128554,0.949674806002061,
Internet Usage Total Categoty,Real Self Concept Total Score,anova,0.24240527373720985,0.7858824685838809,
Internet Usage Total Categoty,Ideal Self Concept Total Score,anova,0.011054835721404954,0.989009064965789,
Internet Usage Total Categoty,Social Self Concept Total Score,anova,0.08640938866157168,0.917389391983986,
Internet Usage Total Categoty,Ideal Self Concept Total Category,chi2,1.8162298387096774,0.7695117025145706,
Internet Usage Total Categoty,Perceived Social Stress Score,anova,0.5503641024309354,0.5810446340805411,
Internet Usage Total Categoty,Perceived Social Stress Category,chi2,0.241875,0.8860893384459212,
